date,team,points,assists,biggest lead,blocks,defensive rebounds,fast break points,field goals attempted,field goals made,fouls,free throws attempted,free throws made,game number,lead changes,losses,margin,margin after the first,margin after the third,margin at the half,matchup losses,matchup wins,offensive rebounds,playoffs,points in the paint,rebounds,rest,site,site streak,steals,streak,team rebounds,three pointers attempted,three pointers made,times tied,total,turnovers,wins,o:team,o:points,o:assists,o:biggest lead,o:blocks,o:defensive rebounds,o:fast break points,o:field goals attempted,o:field goals made,o:fouls,o:free throws attempted,o:free throws made,o:losses,margin,o:margin after the first,o:margin after the third,o:margin at the half,o:matchup losses,o:matchup wins,o:offensive rebounds,o:points in the paint,o:rebounds,o:rest,o:site,o:site streak,o:steals,o:streak,o:team rebounds,o:three pointers attempted,o:three pointers made,o:turnovers,o:wins,season
20150121,Grizzlies,92,15,13,8,36,14,74,34,24,29,23,42,6,12,6,0,-1,3,1,0,9,0,46,45,1,home,2,6,-1,8,7,1,14,200.0,13,29,Raptors,86,14,3,6,29,11,85,27,25,32,27,14,6,0,1,-3,0,1,21,38,50,1,away,-1,6,1,6,28,5,14,27,2014
20150121,Hawks,110,30,27,3,34,18,78,39,23,26,19,43,0,8,19,4,24,11,0,2,9,0,36,43,1,home,1,12,13,6,29,13,0,194.0,16,34,Pacers,91,22,0,2,32,10,78,31,21,26,24,28,19,-4,-24,-11,2,0,10,36,42,1,away,-2,7,-5,4,25,5,18,15,2014
20150121,Hornets,78,19,12,8,36,5,80,27,16,30,20,43,5,25,2,8,10,6,1,1,20,0,34,56,1,home,3,3,2,16,19,4,4,184.0,14,17,Heat,76,14,3,8,31,4,84,29,22,15,13,23,2,-8,-10,-6,1,1,10,34,41,0,away,1,7,-1,7,18,5,7,18,2014
20150121,Kings,100,22,1,2,32,16,84,39,19,24,17,42,2,25,-3,-12,-13,-16,1,0,10,0,44,42,1,home,-1,5,-4,9,18,5,3,197.0,14,16,Nets,103,22,23,6,33,8,79,37,24,30,24,24,-3,12,13,16,0,1,10,48,43,3,away,1,7,-1,6,20,5,14,17,2014
20150121,Pelicans,96,21,16,5,35,8,83,38,12,21,17,42,13,21,16,2,1,-1,0,2,10,0,48,45,1,home,-5,8,-1,9,16,3,12,202.0,15,20,Lakers,80,16,9,4,31,18,77,28,21,21,18,30,16,-2,-1,1,2,0,10,26,41,1,away,-2,12,-5,6,20,6,16,12,2014
20150121,Pistons,128,35,21,5,34,19,94,49,17,24,20,43,0,26,10,11,12,17,1,1,11,0,70,45,1,home,-1,10,-1,8,24,10,1,208.0,15,16,Magic,118,29,0,5,29,18,97,48,21,16,16,29,10,-11,-12,-17,1,1,13,60,42,2,away,3,9,-2,3,15,6,14,15,2014
20150121,Seventysixers,91,20,3,13,28,18,79,29,19,32,25,42,10,33,-7,0,-12,-7,1,0,15,0,34,43,1,home,-2,7,-2,12,23,8,5,189.5,14,8,Knicks,98,26,14,6,34,5,91,37,22,20,17,36,-7,0,12,7,0,1,18,38,52,1,away,1,6,1,7,20,7,11,6,2014
20150121,Suns,118,24,25,1,39,24,92,47,21,24,15,44,8,18,5,11,15,14,0,0,11,0,50,50,1,home,3,11,3,5,27,9,11,211.0,13,25,Trailblazers,113,21,5,4,34,17,87,39,18,28,22,11,5,-11,-15,-14,0,0,10,42,44,1,away,1,8,1,9,32,13,14,31,2014
20150121,Timberwolves,75,22,5,1,27,6,89,31,11,15,11,41,5,33,-23,-3,-18,-21,1,0,16,0,38,43,1,home,-4,6,-1,12,15,2,5,213.0,10,7,Mavericks,98,26,25,3,36,13,76,39,13,14,9,13,-23,3,18,21,0,1,6,34,42,1,away,-1,6,2,7,27,11,10,29,2014
20150121,Warriors,126,26,30,9,30,28,98,49,23,18,15,40,1,6,13,3,24,20,0,3,16,0,44,46,1,home,1,13,2,9,29,13,3,218.5,16,33,Rockets,113,23,3,3,29,30,87,37,22,31,26,13,13,-3,-24,-20,3,0,17,46,46,1,away,3,9,1,6,32,13,19,29,2014
20150121,Wizards,103,23,14,3,45,21,100,38,20,26,20,43,9,13,-2,5,4,12,1,0,13,0,48,58,1,home,1,8,2,13,30,7,13,206.5,9,29,Thunder,105,21,7,5,46,20,102,40,21,23,19,20,-2,-5,-4,-12,0,1,11,56,57,0,away,-2,5,3,6,29,6,10,21,2014
20150122,Bucks,99,26,11,5,25,20,92,42,25,12,10,42,5,20,-2,-10,3,-6,0,0,15,0,54,40,2,home,2,11,-1,3,13,5,4,185.5,12,21,Jazz,101,25,16,3,31,7,71,32,15,28,23,28,-2,10,-3,6,0,0,12,30,43,0,away,-2,9,-2,10,31,14,22,14,2014
20150122,Bulls,104,19,25,8,38,13,76,36,16,32,26,44,5,16,23,-1,17,6,0,0,8,0,42,46,2,home,-1,7,-2,7,19,6,4,196.5,10,27,Spurs,81,17,5,5,30,8,81,30,24,18,15,16,23,1,-17,-6,0,0,9,36,39,1,away,-1,4,4,8,21,6,12,27,2014
20150122,Clippers,123,41,46,9,39,28,83,49,17,21,14,43,2,14,39,11,41,33,0,0,9,0,56,48,2,home,1,8,2,9,25,11,4,202.5,14,28,Nets,84,17,3,3,25,13,88,33,14,25,14,24,39,-11,-41,-33,0,0,15,48,40,0,away,-1,11,1,10,21,4,12,18,2014
20150122,Trailblazers,89,16,7,6,32,9,89,33,13,19,14,44,12,12,-1,-4,5,-2,0,1,13,0,28,45,0,home,-1,8,-1,7,28,9,9,203.5,10,31,Celtics,90,23,6,5,37,8,87,39,19,7,5,26,-1,4,-5,2,1,0,10,30,47,2,away,-1,8,-3,12,19,7,16,13,2014
20150123,Cavaliers,129,29,49,5,45,27,89,46,19,28,22,44,0,20,39,20,40,35,0,2,11,0,56,56,1,home,2,7,4,6,28,15,1,194.0,11,23,Hornets,90,27,0,5,30,9,89,36,22,24,16,25,39,-20,-40,-35,2,0,12,46,42,1,away,4,6,3,6,16,2,11,18,2014
20150123,Hawks,103,27,15,5,37,15,83,40,13,13,13,44,5,8,10,-7,4,1,0,0,10,0,54,47,1,home,2,6,14,7,25,10,3,207.0,16,35,Thunder,93,23,9,7,27,19,87,36,16,18,11,20,10,7,-4,-1,0,0,9,40,36,1,away,-3,11,4,11,26,10,11,22,2014
20150123,Heat,89,20,21,0,32,4,75,36,25,15,13,43,2,24,2,8,11,17,2,0,4,0,40,36,1,home,-1,8,-2,7,17,4,2,183.5,16,18,Pacers,87,14,2,3,29,10,78,32,22,23,20,29,2,-8,-11,-17,0,2,8,42,37,1,away,-3,9,-6,10,15,3,18,15,2014
20150123,Knicks,113,29,10,4,37,13,91,43,18,21,17,44,14,36,7,-6,4,1,1,0,12,0,44,49,1,home,-1,6,2,7,25,10,7,206.5,14,7,Magic,106,27,7,4,31,14,87,44,19,19,11,30,7,6,-4,-1,0,1,8,62,39,1,away,-1,10,-3,8,27,7,14,15,2014
20150123,Mavericks,98,16,0,8,21,20,82,37,16,18,18,44,0,13,-4,-9,-5,-3,0,1,9,0,34,30,1,home,-2,12,3,4,18,6,2,204.0,12,30,Bulls,102,22,11,5,32,8,78,38,18,20,17,16,-4,9,5,3,1,0,15,34,47,0,away,1,8,1,7,16,9,21,28,2014
20150123,Nuggets,99,20,12,2,31,6,89,37,19,26,19,43,17,24,-1,8,-1,6,0,0,17,0,44,48,2,home,1,8,-4,6,21,6,9,205.0,12,18,Celtics,100,20,6,6,33,7,75,37,24,27,17,26,-1,-8,1,-6,0,0,8,32,41,0,away,-2,8,1,12,21,9,14,14,2014
20150123,Seventysixers,86,21,16,6,33,20,81,31,19,18,15,43,7,34,-5,8,-1,-7,2,0,15,0,40,48,1,home,1,9,-3,3,29,9,4,195.5,18,8,Raptors,91,19,10,5,29,15,80,33,17,24,19,15,-5,-8,1,7,0,2,13,36,42,1,away,-2,11,-1,12,24,6,14,27,2014
20150123,Spurs,99,19,23,4,40,10,84,36,16,27,20,45,0,17,14,16,15,18,1,1,12,0,44,52,0,home,-2,5,-1,9,24,7,0,196.5,10,27,Lakers,85,18,0,4,32,15,83,33,21,20,14,31,14,-16,-15,-18,1,1,8,30,40,1,away,-3,4,-6,10,13,5,8,12,2014
20150123,Suns,111,21,2,6,31,25,91,42,23,24,17,45,6,18,-2,-8,-10,-8,1,0,13,0,46,44,1,home,4,4,4,6,30,10,3,220.0,12,26,Rockets,113,24,16,6,35,26,84,44,21,20,15,14,-2,8,10,8,0,1,6,64,41,1,away,-1,7,-1,10,27,10,14,29,2014
20150123,Timberwolves,84,27,10,4,29,9,84,35,18,17,12,42,3,34,-8,-4,-6,-1,1,0,9,0,52,38,1,home,1,3,-2,15,9,2,5,199.0,13,7,Pelicans,92,17,10,9,31,12,80,40,16,14,9,21,-8,4,6,1,0,1,6,52,37,1,away,1,7,1,9,4,3,13,21,2014
20150123,Warriors,126,32,34,8,34,27,94,45,22,22,19,41,5,6,25,9,24,5,0,2,12,0,40,46,1,home,2,13,3,8,40,17,5,219.0,17,34,Kings,101,19,2,3,32,18,82,34,17,34,29,26,25,-9,-24,-5,2,0,11,40,43,1,away,1,12,-5,8,17,4,19,16,2014
20150124,Bucks,101,33,30,6,36,8,81,41,21,10,8,43,4,21,15,-5,24,14,1,2,9,0,34,45,1,home,3,6,-2,3,17,11,7,195.0,20,21,Pistons,86,14,7,2,30,13,86,31,14,25,18,26,15,5,-24,-14,2,1,16,44,46,2,away,1,11,1,10,25,6,19,17,2014
20150124,Grizzlies,101,24,25,7,38,12,79,37,20,25,21,43,2,12,18,6,20,19,0,1,9,0,52,47,2,home,3,10,1,6,14,6,3,190.0,18,30,Seventysixers,83,18,5,2,33,20,81,31,19,22,12,35,18,-6,-20,-19,1,0,15,32,48,0,away,2,7,-4,5,24,9,23,8,2014
20150124,Hornets,76,9,7,13,31,10,76,25,19,37,24,45,1,26,5,-7,3,-1,1,2,10,0,30,41,0,home,-1,7,-1,15,7,2,2,184.0,9,18,Knicks,71,20,11,6,40,2,79,28,28,18,9,36,5,7,-3,1,2,1,14,22,54,0,away,1,4,3,14,15,6,14,8,2014
20150124,Jazz,108,23,35,5,37,27,79,42,13,14,11,44,2,28,35,4,22,21,0,0,5,0,42,42,1,home,-3,9,1,10,29,13,4,188.5,15,15,Nets,73,17,3,9,21,7,75,29,17,16,10,25,35,-4,-22,-21,0,0,8,30,29,1,away,-2,10,-1,11,15,5,17,18,2014
20150124,Trailblazers,103,22,7,1,36,9,87,35,14,20,20,45,5,13,7,-12,-1,-10,0,0,8,0,28,44,1,home,1,8,-2,7,31,13,3,195.5,12,31,Wizards,96,24,14,3,39,17,82,40,19,14,11,14,7,12,1,10,0,0,2,24,41,2,away,2,8,-1,5,15,5,12,29,2014
20150125,Bulls,84,15,4,10,29,17,87,31,16,19,15,46,2,16,-12,-6,-12,-10,0,1,14,0,40,43,1,home,-1,5,2,5,24,7,3,184.0,9,29,Heat,96,19,14,13,41,16,84,38,15,23,19,24,-12,6,12,10,1,0,13,46,54,1,away,1,6,1,8,13,1,10,19,2014
20150125,Cavaliers,108,17,13,8,37,7,82,36,14,29,20,45,14,20,10,-6,5,8,1,0,11,0,28,48,1,home,3,5,5,15,36,16,5,212.0,11,24,Thunder,98,26,8,6,32,18,94,37,23,18,14,21,10,6,-5,-8,0,1,10,44,42,1,away,-4,6,-1,11,30,10,8,22,2014
20150125,Hawks,112,30,18,5,21,12,80,45,20,18,12,45,10,8,12,1,9,14,0,0,8,0,56,29,1,home,3,8,15,8,28,10,3,201.0,10,36,Timberwolves,100,24,3,2,26,8,71,37,18,25,20,35,12,-1,-9,-14,0,0,11,52,37,1,away,2,4,-3,6,16,6,13,7,2014
20150125,Lakers,87,20,2,2,40,14,79,34,18,25,18,45,2,32,-12,-15,-20,-16,1,1,13,0,42,53,1,home,-4,4,-7,6,13,1,2,206.5,21,12,Rockets,99,22,25,4,35,23,87,35,23,21,16,14,-12,15,20,16,1,1,11,40,46,1,away,-2,13,1,4,44,13,14,30,2014
20150125,Magic,99,22,9,5,30,10,78,38,21,23,17,47,10,31,-7,3,7,-2,1,0,3,0,44,33,1,home,-2,7,-4,5,17,6,12,205.5,12,15,Pacers,106,27,7,5,38,6,83,43,23,18,12,30,-7,-3,-7,2,0,1,9,38,47,1,away,-4,8,-7,7,20,8,14,15,2014
20150125,Nuggets,115,26,8,3,31,10,101,41,24,28,21,44,13,25,-2,-2,1,0,1,0,14,0,36,45,1,home,2,7,-5,10,29,12,10,204.0,9,18,Wizards,117,29,7,2,40,12,90,48,27,23,17,15,-2,2,-1,0,0,1,10,56,50,0,away,-1,5,-2,10,14,4,17,29,2014
20150125,Pelicans,109,27,10,3,29,6,79,40,25,25,21,44,8,21,3,3,5,5,2,0,11,0,48,40,1,home,-1,9,2,7,17,8,9,200.0,9,22,Mavericks,106,20,4,6,25,12,81,39,19,25,19,14,3,-3,-5,-5,0,2,13,38,38,1,away,1,5,-1,6,24,9,9,30,2014
20150125,Raptors,114,23,13,5,31,9,81,43,21,29,23,44,11,15,4,1,10,5,1,1,6,0,56,37,1,home,-3,9,1,8,15,5,7,201.0,8,28,Pistons,110,24,3,2,30,17,90,41,21,23,16,27,4,-1,-10,-5,1,1,14,56,44,0,away,-1,5,-1,11,34,12,14,17,2014
20150125,Spurs,101,22,9,6,27,11,83,35,17,30,26,46,3,17,6,-3,2,-8,0,0,14,0,52,41,1,home,1,9,1,10,22,5,4,192.5,15,28,Bucks,95,29,12,5,29,17,82,39,26,13,9,21,6,3,-2,8,0,0,13,34,42,0,away,4,12,1,6,17,8,17,22,2014
20150125,Suns,100,23,5,8,26,15,80,34,25,27,22,46,11,19,-20,-7,-12,2,2,0,5,0,38,31,1,home,5,5,-1,12,29,10,6,221.5,11,26,Clippers,120,28,20,5,36,6,87,43,20,36,24,14,-20,7,12,-2,0,2,14,30,50,2,away,2,7,3,14,23,10,11,29,2014
20150125,Warriors,114,29,14,3,38,23,89,42,20,25,22,42,4,6,3,7,12,7,0,0,9,0,52,47,1,home,3,9,4,7,23,8,3,214.0,13,35,Celtics,111,23,2,3,35,11,95,41,21,27,19,26,3,-7,-12,-7,0,0,13,38,48,1,away,-3,5,2,10,28,10,14,15,2014
20150126,Clippers,102,25,5,8,35,10,80,38,17,22,19,45,3,14,4,-11,-8,3,1,0,10,0,50,45,0,home,-1,10,4,3,19,7,4,214.0,13,30,Nuggets,98,26,16,4,30,15,83,40,15,15,10,26,4,11,8,-3,0,1,8,42,38,0,away,3,7,-6,7,21,8,10,18,2014
20150126,Grizzlies,103,25,20,6,32,11,76,36,17,26,24,44,2,12,9,5,16,19,0,1,7,0,40,39,1,home,4,11,2,4,18,7,1,205.0,15,31,Magic,94,14,1,3,31,20,78,37,22,25,16,32,9,-5,-16,-19,1,0,13,48,44,0,away,1,8,-5,5,12,4,17,15,2014
20150126,Jazz,90,18,2,10,29,15,82,35,23,19,11,45,5,28,-9,0,-5,-24,0,0,10,0,44,39,1,home,1,9,2,15,24,9,6,194.0,14,16,Celtics,99,18,24,3,32,11,74,35,15,23,21,27,-9,0,5,24,0,0,5,36,37,0,away,-4,8,-1,5,19,8,14,15,2014
20150126,Pelicans,99,28,25,11,35,8,86,39,17,19,14,45,6,21,25,11,23,9,1,0,17,0,46,52,0,home,1,10,3,9,16,7,3,188.0,11,23,Seventysixers,74,15,3,9,25,9,81,28,19,21,16,36,25,-11,-23,-9,0,1,13,38,38,1,away,-1,7,-5,11,15,2,12,8,2014
20150126,Thunder,92,17,15,11,38,32,86,36,23,24,16,45,2,22,8,6,9,8,0,1,14,0,44,52,0,home,-5,9,-2,9,20,4,4,206.0,15,22,Timberwolves,84,13,4,5,35,14,85,29,17,32,24,36,8,-6,-9,-8,1,0,15,40,50,0,away,-1,9,-4,11,13,2,13,7,2014
20150127,Heat,102,20,10,1,28,5,75,38,23,26,19,45,16,24,-7,-1,0,-4,2,0,5,0,46,33,1,home,-1,5,2,9,20,7,10,185.0,12,20,Bucks,109,25,12,3,30,10,71,39,22,30,22,22,-7,1,0,4,0,2,4,42,34,1,away,-1,7,-1,8,16,9,12,22,2014
20150127,Lakers,92,17,19,4,30,20,87,37,19,16,13,46,4,33,-6,7,1,11,1,0,8,0,44,38,1,home,1,9,-8,4,20,5,3,194.0,11,12,Wizards,98,19,8,2,42,28,78,38,18,27,18,15,-6,-7,-1,-11,0,1,9,46,51,1,away,-2,8,1,9,16,4,16,30,2014
20150127,Mavericks,90,20,7,3,27,13,78,38,20,10,7,46,7,15,-19,0,-14,-10,1,1,8,0,46,35,1,home,-1,8,-2,5,26,7,6,199.5,16,30,Grizzlies,109,23,21,0,31,5,79,42,17,20,15,12,-19,0,14,10,1,1,9,34,40,0,away,5,6,3,5,21,10,13,32,2014
20150127,Pacers,91,22,11,3,32,8,82,34,22,23,16,47,3,30,-13,7,-9,-6,1,0,11,0,36,43,1,home,-5,4,1,9,18,7,3,194.5,14,16,Raptors,104,21,16,6,34,13,73,34,27,34,27,15,-13,-7,9,6,0,1,8,30,42,1,away,1,9,2,7,26,9,10,29,2014
20150127,Pistons,95,21,7,8,35,12,83,35,17,23,17,46,3,28,-8,2,-11,-8,0,1,16,0,48,51,1,home,-2,4,-2,7,24,8,7,206.5,18,17,Cavaliers,103,19,15,4,34,10,93,39,20,17,16,20,-8,-2,11,8,1,0,13,50,47,1,away,4,9,6,4,34,9,9,25,2014
20150127,Warriors,111,31,11,2,33,31,113,48,15,12,6,43,4,6,-2,6,2,5,0,1,15,0,58,48,1,home,4,9,5,13,33,9,8,213.0,13,36,Bulls,113,19,2,6,42,8,98,42,18,23,21,17,-2,-6,-2,-5,1,0,19,52,61,1,away,1,6,-1,7,29,8,21,29,2014
20150128,Cavaliers,99,16,14,1,32,0,85,34,15,18,16,47,3,20,5,10,5,10,1,0,14,0,20,46,0,home,-1,3,7,7,37,15,5,205.0,8,26,Trailblazers,94,18,3,5,28,11,80,35,20,17,14,13,5,-10,-5,-10,0,1,11,26,39,3,away,2,5,1,9,31,10,8,32,2014
20150128,Hawks,113,29,15,4,33,8,82,38,18,26,25,46,9,8,11,3,8,11,0,1,12,0,38,45,2,home,4,4,16,9,33,12,6,194.5,11,37,Nets,102,26,8,5,26,6,87,39,20,18,15,26,11,-3,-8,-11,1,0,9,40,35,3,away,-3,6,-2,7,24,9,8,18,2014
20150128,Jazz,89,17,7,6,31,11,81,35,18,20,14,46,12,29,-5,2,4,1,3,0,16,0,50,47,1,home,2,2,-1,10,24,5,14,200.0,9,16,Clippers,94,13,6,6,27,12,76,34,20,25,17,14,-5,-2,-4,-1,0,3,10,34,37,1,away,1,7,5,8,26,9,8,31,2014
20150128,Knicks,100,29,12,6,40,4,91,40,17,17,12,46,18,37,8,1,1,-2,1,0,11,0,22,51,3,home,-1,8,-1,7,17,8,7,195.0,10,8,Thunder,92,10,8,7,37,37,85,34,22,22,19,22,8,-1,-1,2,0,1,10,42,47,1,away,1,7,1,5,22,5,13,23,2014
20150128,Pelicans,85,15,3,6,31,4,82,32,15,24,18,46,12,21,-8,-11,0,-10,1,0,17,0,42,48,1,home,2,2,4,10,15,3,5,200.0,9,24,Nuggets,93,30,16,7,31,6,85,39,22,7,5,27,-8,11,0,10,0,1,8,42,39,1,away,-1,4,-7,7,17,10,8,18,2014
20150128,Raptors,119,29,22,4,28,16,84,43,24,19,16,46,8,15,17,4,17,0,0,1,11,0,40,39,0,home,-1,12,3,5,34,17,8,208.0,16,30,Kings,102,17,3,4,25,8,73,35,18,29,25,27,17,-4,-17,0,1,0,6,34,31,4,away,-1,6,-6,11,17,7,17,16,2014
20150128,Rockets,99,21,8,7,28,17,88,36,19,15,13,46,5,14,5,-1,3,1,0,1,11,0,38,39,2,home,-3,14,2,8,35,14,8,208.5,16,31,Mavericks,94,16,10,7,36,12,82,35,16,16,14,16,5,1,-3,-1,1,0,10,38,46,0,away,1,10,-3,10,25,10,23,30,2014
20150128,Seventysixers,89,27,20,10,35,16,78,37,19,12,8,46,1,37,20,12,13,11,1,1,13,0,40,48,1,home,-2,11,-6,7,21,7,1,192.0,19,8,Pistons,69,15,2,5,24,12,75,23,16,23,21,29,20,-12,-13,-11,1,1,14,36,38,0,away,1,12,-3,6,20,2,17,17,2014
20150128,Spurs,95,23,18,8,39,15,83,35,14,18,15,47,2,17,9,8,5,17,0,1,10,0,40,49,2,home,2,7,2,5,29,10,1,188.0,14,29,Hornets,86,23,1,4,35,15,83,34,17,14,12,26,9,-8,-5,-17,1,0,8,40,43,3,away,1,7,1,5,18,6,12,19,2014
20150128,Suns,106,23,22,2,34,21,88,40,16,18,15,47,10,20,8,12,14,17,0,1,7,0,40,41,2,home,6,10,-2,10,29,11,0,211.5,9,26,Wizards,98,13,3,3,35,17,88,37,16,23,16,15,8,-12,-14,-17,1,0,15,44,50,0,away,-3,2,2,8,18,8,13,31,2014
20150128,Timberwolves,110,18,13,4,39,7,77,38,11,32,28,45,5,37,12,4,7,-1,1,0,6,0,46,45,1,home,-2,6,-5,7,16,6,5,200.0,11,7,Celtics,98,22,4,4,30,6,91,42,22,9,7,27,12,-4,-7,1,0,1,9,46,39,1,away,-5,9,1,3,23,7,13,16,2014
20150129,Grizzlies,99,17,33,4,44,17,88,39,11,27,18,46,0,12,30,15,25,15,1,0,13,0,46,57,1,home,-1,8,4,8,16,3,1,198.0,9,33,Nuggets,69,19,0,5,37,16,87,29,19,10,9,27,30,-15,-25,-15,0,1,10,42,47,0,away,-2,6,1,5,26,2,16,19,2014
20150129,Lakers,123,26,15,8,36,6,106,50,27,25,20,47,2,34,5,9,4,11,1,0,18,0,68,54,1,home,2,5,-9,11,9,3,2,195.0,13,12,Bulls,118,26,5,6,32,14,104,43,21,32,26,17,5,-9,-4,-11,0,1,17,56,49,1,away,-1,9,1,14,25,6,11,30,2014
20150129,Magic,100,14,0,4,35,18,82,37,18,30,21,49,0,33,-15,-10,-25,-15,0,1,14,0,56,49,2,home,-1,8,-6,10,18,5,0,205.5,23,15,Bucks,115,29,29,8,31,23,87,45,24,18,13,22,-15,10,25,15,1,0,7,46,38,1,away,-2,16,1,4,25,12,15,23,2014
20150129,Pacers,103,25,34,4,41,9,79,42,16,18,13,48,1,31,21,-7,28,5,0,0,8,0,50,49,1,home,1,4,-1,5,18,6,0,185.0,11,16,Knicks,82,22,11,6,27,10,81,34,18,13,9,37,21,7,-28,-5,0,0,6,26,33,0,away,1,3,1,6,16,5,10,9,2014
20150130,Cavaliers,101,22,22,5,37,12,80,38,24,22,14,48,2,20,11,10,21,11,1,0,7,0,40,44,1,home,1,11,8,8,31,11,2,207.0,17,27,Kings,90,15,1,3,36,7,84,30,19,32,27,28,11,-10,-21,-11,0,1,14,38,50,1,away,-2,10,-7,7,18,3,16,16,2014
20150130,Celtics,87,14,2,5,34,12,90,32,23,23,16,45,1,28,-6,-8,-5,-18,1,0,14,0,32,48,1,home,-6,8,-1,11,24,7,1,206.5,11,16,Rockets,93,22,19,4,38,13,84,35,18,20,15,14,-6,8,5,18,0,1,12,46,50,1,away,1,6,3,10,30,8,16,32,2014
20150130,Hawks,105,26,6,4,35,11,84,40,17,22,14,47,16,8,6,-2,-5,-1,0,1,7,0,38,42,1,home,5,12,17,9,23,11,10,203.5,13,38,Trailblazers,99,25,6,3,37,10,87,39,20,11,10,14,6,2,5,1,1,0,9,32,46,1,away,-1,7,-1,4,30,11,17,32,2014
20150130,Heat,72,18,16,3,35,4,88,29,17,10,5,46,1,25,-21,2,0,12,0,1,17,0,30,52,2,home,1,6,-1,10,29,9,1,191.0,16,20,Mavericks,93,24,26,4,36,3,82,34,13,20,12,17,-21,-2,0,-12,1,0,13,32,49,1,away,-1,10,-4,9,29,13,10,30,2014
20150130,Jazz,110,21,18,6,38,9,94,42,20,28,17,47,0,30,10,4,13,11,2,0,17,0,38,55,1,home,3,10,-2,15,25,9,1,206.0,11,16,Warriors,100,21,0,2,30,18,86,37,19,25,18,7,10,-4,-13,-11,0,2,11,44,41,2,away,5,8,-1,8,27,8,13,36,2014
20150130,Nets,122,19,5,4,36,14,101,49,20,26,20,46,12,27,-5,-6,-9,-12,1,0,14,0,62,50,1,home,-4,7,-3,7,19,4,10,197.5,7,18,Raptors,127,22,17,3,36,15,92,47,21,30,26,15,-5,6,9,12,0,1,9,54,45,1,away,1,5,4,5,26,7,9,31,2014
20150130,Pelicans,108,26,14,3,37,5,86,36,15,26,23,47,13,22,5,2,12,-1,1,0,14,0,34,51,1,home,3,5,-1,8,25,13,10,199.0,8,24,Clippers,103,20,4,4,29,17,92,42,21,17,12,14,5,-2,-12,1,0,1,9,54,38,1,away,-1,5,6,11,28,7,5,32,2014
20150130,Seventysixers,103,27,10,9,27,16,74,37,16,25,21,47,19,37,9,-2,1,2,0,1,7,0,48,34,1,home,1,13,1,6,23,8,16,193.0,14,9,Timberwolves,94,24,6,4,27,5,76,34,18,25,21,37,9,2,-1,-2,1,0,11,38,38,1,away,1,8,1,9,14,5,21,8,2014
20150130,Suns,99,16,16,5,39,23,90,39,21,17,15,48,8,20,6,3,1,13,0,0,11,0,46,50,1,home,7,7,1,6,22,6,1,210.5,13,27,Bulls,93,20,3,3,37,17,87,36,18,27,17,18,6,-3,-1,-13,0,0,12,52,49,0,away,-2,6,-1,9,18,4,11,30,2014
20150131,Bucks,95,22,20,8,41,7,82,37,19,14,13,47,3,22,7,12,11,3,1,0,9,0,34,50,1,home,-3,12,2,5,21,8,5,197.0,17,24,Trailblazers,88,19,4,3,33,16,89,33,15,18,13,15,7,-12,-11,-3,0,1,11,36,44,0,away,-2,11,-2,8,31,9,16,32,2014
20150131,Grizzlies,85,22,15,5,34,13,92,34,18,17,14,47,10,12,11,5,6,5,0,1,20,0,44,54,1,home,1,11,5,8,12,3,6,197.0,11,34,Thunder,74,15,2,4,35,11,78,27,19,18,14,23,11,-5,-6,-5,1,0,12,22,47,2,away,-1,5,-1,7,20,6,17,23,2014
20150131,Hawks,91,20,21,5,36,13,78,34,16,18,13,48,2,8,6,12,5,15,0,2,8,0,34,44,0,home,6,6,18,8,28,10,5,191.0,12,39,Seventysixers,85,21,2,4,34,7,81,31,26,15,9,37,6,-12,-5,-15,2,0,10,30,44,0,away,2,7,2,9,35,14,14,10,2014
20150131,Magic,93,21,2,3,31,11,78,33,24,24,19,50,1,34,-15,-17,-18,-25,0,0,11,0,36,42,1,home,1,9,-7,7,24,8,1,209.0,15,15,Mavericks,108,26,27,4,33,8,74,42,20,22,13,17,-15,17,18,25,0,0,3,42,36,0,away,-2,9,1,6,21,11,12,31,2014
20150131,Nuggets,86,21,4,8,36,12,92,33,19,20,15,48,5,28,-18,-15,-28,-32,1,0,8,0,46,44,1,home,-3,2,-1,9,24,5,2,194.0,12,19,Hornets,104,32,36,11,47,9,93,44,18,25,16,27,-18,15,28,32,0,1,10,58,57,2,away,-1,10,-1,12,11,0,10,19,2014
20150131,Pacers,94,22,2,5,31,8,80,33,22,25,23,49,3,31,-5,-13,-12,-14,1,0,9,0,34,40,1,home,2,8,1,8,25,5,2,198.5,14,17,Kings,99,16,23,1,37,12,80,34,27,29,26,29,-5,13,12,14,0,1,9,26,46,0,away,-3,8,-8,4,15,5,12,16,2014
20150131,Pistons,114,28,21,8,32,20,82,41,11,35,22,48,3,30,13,5,17,13,0,0,12,0,58,44,2,home,-1,8,-4,14,25,10,3,204.5,12,17,Rockets,101,23,3,3,28,17,87,39,29,19,12,14,13,-5,-17,-13,0,0,11,52,39,0,away,-1,10,4,12,32,11,13,33,2014
20150131,Spurs,85,18,1,3,32,9,75,28,17,28,19,48,2,17,-20,-4,-15,-14,0,2,4,0,24,36,2,home,3,11,3,10,30,10,0,202.5,17,30,Clippers,105,20,23,7,40,14,91,40,23,18,17,15,-20,4,15,14,2,0,16,38,56,0,away,-2,12,-1,6,22,8,15,32,2014
